# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.0403424070682377,0.82068631472066
0.0181014342233539,0.660651857731864
0.898231924977154,0.432550117606297
0.0525047683622688,NA
0.425790801178664,0.947935844305903
0.765743239317089,0.812066606478766
NA,0.521189132938161
0.282077770214528,0.470845948439091
0.481125548947603,0.0278153498657048
0.789330286439508,0.760079381521791
0.158510768320411,0.344011253211647
0.741085648303851,0.986372807295993
0.397055588429794,0.36656800750643
0.792434193426743,0.597339658765122
0.10310169076547,0.184852011268958
0.190132339950651,NA
0.0106055401265621,0.0326634109951556
0.456571914255619,0.848342787707224
0.170781945344061,0.91735833347775
NA,0.999521649908274
0.139823844656348,0.505798586877063
0.00304037379100919,NA
0.983071620343253,0.9525963710621
0.827009060420096,0.7944646703545
0.970461940392852,0.223473490681499
0.0498827071860433,0.784002931555733
0.301036854274571,0.241006515687332
0.999325251672417,0.940875461790711
0.845660893013701,0.461747137364
0.705676160054281,0.357543478487059
0.219136608764529,0.383655002806336
0.132651661755517,0.76333441818133
0.266446620225906,0.290281141642481
0.941080228891224,0.70972198760137
0.496907348511741,0.832555521512404
0.73283519456163,0.76718012848869
0.618844310054556,0.911177795380354
0.17405982571654,0.955759666161612
0.282822382636368,0.275773256085813
0.37171092396602,0.146506305318326
NA,0.38677520933561
0.557228508405387,0.840191852301359
0.462910501519218,0.403182214591652
0.129693492082879,0.717718956526369
0.288526754127815,0.313705712324008
0.284107140498236,0.328774191671982
0.0910041877068579,0.380922636482865
0.475657629081979,0.236806621775031
0.0198198496364057,0.922661703079939
0.589188840705901,NA
0.906343109440058,0.985931019531563
0.0423413449898362,0.461732171708718
0.0315773005131632,0.485044504282996
0.595738691976294,0.420946278143674
0.6594260095153,0.906515878858045
0.760821439092979,0.855555140879005
0.29122835653834,0.234821357298642
NA,0.0235905640292913
0.0462684687227011,0.578162467340007
0.469011022942141,0.704853065311909
0.126495462143794,0.720218252623454
0.444197465432808,0.323607176775113
0.584241668926552,0.926284294109792
0.168864418519661,0.981308383634314
