# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:44
# LEB
# ------------------------

"var_x","var_y"
0.866741203237325,0.715918619651347
0.561303101945668,0.217608213424683
0.47401685337536,0.999580705771223
0.579973693238571,0.835447304183617
NA,0.939040959812701
0.131498873699456,NA
NA,0.22493099141866
0.825416659703478,0.174606315791607
0.354648631531745,0.903245467925444
0.48391406587325,NA
0.332432768773288,0.886564847780392
0.878491386305541,0.61197220440954
0.958542997948825,NA
0.0807313530240208,0.678246492287144
0.0120200321543962,0.604393356246874
NA,0.57944537512958
0.0687890907283872,0.164513073163107
