# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:44
# LEB
# ------------------------

"var_x","var_y"
0.988638313487172,0.0958034892100841
0.245284764328972,NA
0.249851896660402,0.666329436469823
0.205957524012774,0.959514264715835
0.286355293355882,0.171295466367155
NA,0.214300089050084
0.179940527770668,0.125912574119866
0.106958161806688,0.980220392812043
0.733310304582119,0.650964735075831
0.837608423084021,0.561036509927362
0.534115568036214,0.0721642051357776
0.764900289941579,0.984788408270106
0.498324424028397,0.873797967331484
0.760069763753563,0.152203454403207
0.495149215683341,0.384142381837592
0.0676177237182856,0.802538171876222
0.915890629636124,0.0915576140396297
0.451986207859591,0.442698443774134
0.916598851094022,0.997966515133157
0.320633138995618,0.411874483339489
0.797383687691763,0.930404375074431
0.840464655775577,0.342984456336126
0.414386680582538,0.47550187795423
NA,0.855212999740615
0.0289395386353135,0.480036435648799
0.993296914035454,0.543161896290258
0.563692121300846,0.358953539980575
0.0553492286708206,0.0632270076312125
0.051559045445174,0.913356550037861
0.975815593730658,0.796238754643127
0.279365711612627,0.297371166758239
0.655736764660105,0.067801283672452
0.179932315833867,0.40184234874323
0.512667232891545,0.917276747291908
0.959237429779023,0.784595294622704
0.858629326336086,0.547747180098668
NA,0.287644461030141
0.786892681615427,0.788968105101958
0.864632454235107,0.303948357934132
0.515647657448426,0.545066382037476
0.874556619906798,0.836531617911533
0.887129478389397,0.643730137497187
0.460099249146879,0.488683090545237
0.0545858042314649,0.00821396219544113
0.391481578117236,NA
0.191501622321084,0.96953067346476
0.149128785124049,0.945901789469644
0.665296491002664,0.727078575873747
0.325539194745943,0.00333523843437433
0.468287548515946,0.240715068532154
0.830477656563744,0.530894432449713
0.79857153003104,0.279052109224722
0.886757394298911,0.322509889490902
0.461220312165096,0.477318865945563
0.773031490854919,0.131678689504042
0.746857980964705,0.687931513879448
0.664094080217183,0.206795998150483
0.273593592923135,0.667739585042
0.13153244392015,0.663159382296726
0.945915250340477,0.769211884820834
0.00104596046730876,0.974194986512884
0.987741323653609,0.357630620943382
0.650059782667086,0.07326465472579
0.787801519967616,0.864041417138651
0.0920910860877484,0.910043776733801
0.466430325061083,0.856362302321941
0.429870032705367,0.180924080777913
0.37843642081134,0.001146538881585
0.599983328022063,0.0079755240585655
0.915241669164971,0.427364356582984
0.0137944482266903,0.539016486378387
0.398933306103572,0.0595192676410079
0.110469129635021,0.982003679033369
0.868552709929645,0.0392571748234332
0.142152043990791,0.0953264054842293
0.265112138818949,0.0909594497643411
0.277566285803914,0.488392248051241
0.259363605175167,0.777118802536279
0.0733784935437143,NA
0.426717195427045,0.659657089272514
0.386177150765434,0.904545042198151
0.843080750899389,0.890311900526285
0.980876378016546,0.483268507756293
0.188765212893486,0.0823346143588424
0.145391619531438,0.373776239110157
