# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.778094391571358,0.840343492571265
0.52508998895064,0.167559828376397
0.0942258662544191,0.762848666170612
0.505264243343845,0.435263667022809
0.628724650479853,0.543430213816464
0.614755918970332,0.0848159161396325
NA,0.0985832598526031
0.272402141941711,0.189539006212726
0.624129554023966,0.084457584656775
0.318379073170945,0.637840787414461
0.427266568411142,0.390016816090792
0.556563115445897,0.0837650201283395
0.164345715660602,0.244345850776881
NA,0.959838738432154
0.00156112550757825,0.699699229560792
0.939495231490582,0.130871912231669
0.474780101561919,0.609337926842272
0.355754852760583,0.97379985358566
0.0468087149783969,0.18697726354003
0.597204464487731,0.584838152863085
0.1300220831763,0.345737238181755
0.865561182610691,0.214494620449841
0.754458187147975,0.481199604459107
0.480358658125624,0.045174200553447
0.28234436432831,0.408372674137354
0.631514021661133,0.235383212566376
0.892871485091746,0.540968179237098
0.130165979964659,0.188288704259321
0.969661189010367,0.944673026911914
0.609973008744419,0.25065829185769
0.238117750966921,0.586370339849964
0.615026396000758,0.659985665464774
0.876034062588587,0.491849445970729
0.429771512746811,NA
0.278172735124826,0.561067300848663
0.531380495289341,0.246439599897712
0.928504203446209,0.670783097157255
0.849371584597975,0.948135571787134
0.98936419095844,0.736170612508431
0.393212187336758,0.0194665959570557
0.722594014368951,0.380108954617754
0.26250174199231,0.835773463826627
0.649333057925105,0.933343987213448
0.213398762978613,0.126511600799859
0.104951245710254,0.679944846313447
0.0753985145129263,0.32529642758891
0.37199736922048,0.180855933809653
0.608224305557087,0.390115602174774
0.496091064065695,0.296545588644221
0.555886438349262,0.362691809423268
0.579098944552243,0.331783417146653
0.239742615725845,0.325134734855965
0.366546180797741,0.1412239135243
0.274534837575629,0.25628623389639
0.528681182069704,0.974725561682135
0.398174947826192,0.56011397880502
0.00958908046595752,0.974259791197255
0.454454838996753,0.457476045703515
0.124769570305943,0.889104537433013
0.513293249765411,0.895488609792665
0.788484027609229,0.743621828965843
0.162320350995287,0.129641198087484
0.207161800470203,0.164060942130163
0.431048923172057,0.697312709642574
0.62158990255557,NA
0.344731458229944,0.200123275164515
0.55476115248166,0.144754960434511
0.105446915375069,NA
0.671444694977254,0.892417816678062
0.967329255305231,0.0496006552129984
0.261639267904684,0.463796930387616
0.360190688865259,0.519502193434164
0.582157210214064,0.109765100060031
0.195912421448156,0.576513094361871
0.408838994568214,0.868474911432713
0.119408071273938,0.0798534210771322
0.704668641788885,0.769119880860671
NA,0.293716284213588
