# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.657094937749207,0.751173690194264
0.785618394613266,0.460230812663212
0.242145640077069,0.415111051872373
0.61381970345974,0.67218366661109
0.112851666519418,0.357078083790839
0.213558892719448,0.694481382146478
0.608845064416528,0.816183025017381
0.427731088362634,0.184282572008669
0.670088869752362,0.457284055650234
0.454558741534129,0.656678230501711
0.897358108544722,0.488043092889711
0.35788807598874,0.994417216395959
0.00900054699741304,0.312009159941226
0.656099525047466,0.720218499423936
0.108437696704641,0.712900357088074
0.547670855652541,0.258457962889224
NA,0.982417387422174
0.541988521115854,0.354020905913785
0.944379915716127,0.463122667279094
0.473796807229519,0.969116649590433
0.191430513979867,0.660345638403669
0.170692899497226,0.79233830771409
0.0498509046155959,0.750612433534116
0.637428475078195,0.312379387207329
0.661130684427917,0.18310685781762
0.607673721155152,0.000414796406403184
0.414639269001782,0.578484882600605
0.182570228120312,NA
0.864961871877313,0.8464051685296
0.802925446070731,0.885901685338467
0.691819863161072,0.809874386992306
0.14942980161868,0.752541668247432
0.0830908927600831,0.607567307772115
0.961074250750244,0.440983743872494
0.427896099630743,0.363216028083116
0.463398442370817,0.391855835448951
0.630457407096401,0.395576090319082
0.340151640819386,0.049148086225614
0.0322904766071588,0.795468158088624
0.00984996580518782,0.138582604937255
0.221339369192719,0.316862668609247
0.907394942827523,0.180834688479081
0.12045915494673,0.915792333893478
0.902310907142237,0.319430550327525
0.30915856314823,0.226608804427087
0.597753995098174,0.23310213489458
0.544904628302902,0.612941848346964
0.270630203653127,0.519651893526316
0.701645053457469,0.315763689111918
0.898011430632323,0.0355265575926751
0.290494142333046,0.280529437819496
0.755608481587842,0.298144274391234
0.149701673537493,0.973745742114261
0.537751307711005,0.731943454360589
0.851361347129568,0.0685623986646533
0.354861372616142,0.49598584510386
0.225335994269699,0.308784869499505
0.866355720208958,0.653435758315027
0.501866320846602,0.0574838505126536
0.293841203209013,0.99803434079513
0.721066875848919,0.300122406100854
0.871642660116777,0.790537747554481
0.46307291649282,0.216663467232138
0.317240644712001,0.705749888438731
0.0106075387448072,0.364342633867636
0.303950897883624,0.662777569843456
0.358326099580154,0.00153406662866473
0.667994364630431,0.288628166774288
