# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.21489146607928,0.837491883663461
0.35668220394291,0.566021378850564
0.233518783701584,0.248044808162376
0.455407752655447,0.881032181438059
NA,0.767781464848667
0.616453641559929,0.469750067451969
0.464470647741109,0.952689151512459
NA,0.454658878268674
0.868757941527292,0.0373113190289587
0.451000686502084,NA
0.508957802085206,0.309893060941249
0.54468501592055,0.100600101985037
NA,NA
0.271400651428849,0.549891583854333
0.594108439516276,0.643341533141211
NA,0.129452096531168
NA,0.884961821371689
0.588451821822673,0.701952160103247
0.419277381617576,0.563645351678133
0.190182454884052,0.94794525555335
0.540035848738626,0.290257693966851
0.693196601932868,0.0227744970470667
0.668853049632162,0.303838888648897
0.44225765299052,0.858087513595819
0.647883924422786,0.477335688192397
0.58490660181269,0.659476490924135
0.385153471492231,0.307304995832965
0.0879645724780858,0.177861244650558
0.60946725285612,NA
NA,0.236395990010351
0.0966892947908491,0.13698094454594
0.391480908263475,NA
0.254741298034787,0.906791236251593
0.677105688257143,0.170568883651868
0.454072452615947,0.70609091152437
0.262531242566183,0.797969106584787
0.953723590355366,0.0570061013568193
0.925598142202944,0.433189951814711
0.600037997588515,0.673163667786866
0.497658932581544,0.307862218702212
0.449379969621077,0.19132758746855
0.548981861909851,0.450026165228337
0.785986610455438,0.656543620629236
0.785379792563617,0.423094797413796
0.402577957836911,0.130937283858657
0.501073034014553,0.132928261067718
0.733770722988993,0.91379817109555
0.66202252311632,0.48173496988602
0.592004185775295,0.404501465847716
0.734839281067252,0.797286839690059
0.722916322294623,0.446646302239969
0.578081689309329,0.440733615076169
0.881313547492027,0.0388894623611122
0.710210498189554,0.343540073838085
0.483276084763929,0.776187423150986
0.394459666917101,0.941584130749106
0.863201493863016,0.808267198037356
0.275060169398785,0.799048342276365
0.979097545379773,0.969569098437205
0.673767323372886,0.550039257155731
0.277372762793675,0.407983221346512
0.858870003838092,0.301615158561617
0.840252137277275,0.920593153452501
0.891931058606133,0.735346133355051
0.81975757656619,NA
0.122449014568701,0.591463083634153
0.633626519935206,0.81557790027
0.193575883982703,0.279539291514084
0.118106767302379,0.414594749221578
0.922370624961331,0.602121364790946
0.275732232723385,0.355677250074223
0.618622845504433,0.812237297650427
0.600837459787726,0.817060446366668
0.900913102552295,0.0224195804912597
0.0402223393321037,0.842293558409438
0.554579641204327,0.149819931946695
0.394474184140563,0.225030584959313
0.821688868803903,NA
0.908489788183942,0.954795281868428
