# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.774865471059456,0.745801189681515
0.561371638672426,0.404686712659895
0.497697808081284,0.271565010305494
0.352431003004313,0.501712877303362
0.681849045911804,NA
0.25816789525561,0.522427394287661
0.389112762408331,0.659018792212009
0.830548937898129,0.510482850251719
0.851967356167734,0.390857334714383
0.496961408061907,0.834322489332408
0.294185770442709,0.782719877548516
0.383375834673643,0.000129619613289833
0.0225831032730639,0.198625529184937
0.0364009588956833,0.751297268318012
0.0700054133776575,0.268879345152527
0.592757228994742,0.175011640647426
0.44916563667357,0.578734460519627
0.417234000749886,0.546678268816322
0.703082448104396,0.558017957489938
0.484673057915643,0.72511187219061
0.280370094114915,0.707710537826642
0.892537024570629,0.0635111660230905
0.643381703877822,0.241643910529092
0.308989276411012,0.777440070640296
0.133090149844065,0.639492286834866
0.893256697105244,0.00060933455824852
NA,0.971913353540003
0.912772329058498,0.833360029617324
0.706718266475946,0.12431609747
0.589269212447107,0.384984790347517
0.0397466223221272,0.202078375732526
0.974122557789087,0.878800637088716
0.871146921301261,0.414354497101158
0.259694915032014,0.198552097659558
