# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:44
# LEB
# ------------------------

"var_x","var_y"
0.676718418952078,0.774977741530165
0.48944629332982,0.753437720937654
0.0276197278872132,0.102414345135912
0.938011061865836,0.593681750120595
0.949189804727212,0.136031893547624
0.478126269765198,0.508889934513718
0.488979934714735,0.45242896839045
0.703050061361864,0.988159611588344
0.222936301259324,0.301377781899646
0.720731986686587,0.351020985282958
0.93594558746554,0.501778874313459
0.916513812262565,0.801387966377661
0.170152008766308,0.770082000177354
0.945572239579633,0.318987656850368
0.597732554888353,0.277780499774963
0.439315709285438,0.87047384493053
0.758836108958349,0.473985501332209
0.555768240941688,0.333347713574767
0.302455886034295,NA
0.0763265364803374,0.255263535538688
0.919181282864884,0.435363727156073
0.0468755126930773,0.279457974014804
0.927577614784241,0.331257756100968
0.393126466777176,0.152053331024945
0.212536552455276,0.748083270620555
0.142307126196101,0.721067782025784
0.193142636911944,0.576862886780873
NA,0.327538136625662
0.909589284332469,0.393248980632052
0.0515034073032439,0.0911511802114546
0.159526321105659,0.347998336656019
0.734602699521929,0.174410926178098
0.538910116301849,0.529358437517658
0.616503295488656,0.728115350008011
0.168274619150907,0.903914590366185
0.437110819853842,0.744531767908484
0.573600091971457,0.36077647539787
0.709391931537539,0.22456640098244
0.167146854568273,0.299636243609712
0.756911959033459,0.144201095448807
0.053033544216305,0.519391254289076
0.388314317911863,0.823208381189033
0.240428450983018,0.33835988980718
0.606370325665921,0.928669243119657
0.404073350364342,0.305545680457726
0.294128599809483,0.199539592955261
0.684094768250361,0.77503220224753
0.978354239836335,0.154499234631658
0.537740961415693,0.233604051871225
0.0117574124597013,0.874194720061496
0.275017725303769,0.316234496654943
0.938368346076459,0.718910282244906
0.432940546423197,0.249191394075751
0.949246877105907,0.594553804723546
0.910447312286124,0.24701488786377
0.620550984051079,0.0637469689827412
0.970636780373752,0.75761205679737
