# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.352766871452332,NA
0.733731076354161,0.566092640860006
0.15781951113604,0.435409646946937
0.765361852012575,0.291496896650642
0.322837079176679,0.102836342994124
0.77917302842252,0.045358678791672
0.795571063179523,0.79627629276365
0.918347724014893,0.539118372369558
0.144864547764882,0.881935416255146
0.793445749208331,0.0183409103192389
0.727768072159961,NA
0.797059986740351,NA
0.237022122368217,0.996274813776836
0.427729664137587,0.441017534350976
NA,0.983264609007165
0.204784585162997,0.82847432885319
NA,0.325897232862189
0.929212200455368,0.966105235740542
0.600811465177685,0.393385511590168
0.140925325453281,0.726962684420869
0.291822027415037,0.208543222863227
0.0160033875145018,0.424307317240164
0.78151821764186,0.668197207152843
0.530340634286404,0.934575523948297
0.325152221601456,0.610120732570067
0.990306838415563,0.876546115847304
0.467238023644313,0.888241880107671
0.178571177646518,0.994225325295702
0.465979491127655,0.830537563655525
NA,0.779010813916102
0.420855715172365,0.0944258181843907
0.498689219821244,0.545184791553766
0.641218627337366,0.854754738975316
0.385769909247756,0.0238976741675287
0.311058269813657,NA
NA,0.534037241479382
0.797782539855689,0.614839220419526
0.765301341423765,0.282791177975014
0.0935909557156265,0.248840110842139
0.992557758232579,0.511996409622952
0.76097736787051,0.567594770807773
0.876418401487172,0.147762435022742
0.711466885404661,0.664537636330351
0.486096437787637,0.467036677524447
NA,0.954822046449408
0.405898092314601,0.552022224990651
0.425776746822521,0.808073224732652
0.605003209086135,0.978601513430476
0.0487235439941287,NA
0.756429995177314,0.3379680828657
0.517391533358023,0.153762898640707
0.256661543156952,0.0809549859259278
NA,0.799196075415239
0.240002948557958,0.287390386452898
0.686353978933766,0.133962648687884
0.688750595785677,0.950389484176412
0.530664572492242,0.629226655466482
0.739188339794055,0.962135206675157
0.0894759437069297,0.959452240960672
0.0973021916579455,0.273739494616166
0.766638227971271,0.624055279418826
0.804046225501224,0.827258205041289
0.0843844441697001,0.468012274708599
0.891257990850136,NA
0.699559604749084,0.580387445632368
0.773186463396996,0.480884587625042
0.591289544478059,0.500381022226065
0.492377751274034,0.0854201212059706
0.667768383631483,0.164148153737187
0.478366789175197,0.652923528337851
0.574258984765038,0.833770120050758
0.348157796543092,0.156508773332462
0.961253175977618,0.289916236652061
0.848393255379051,0.551713508320972
0.289846013532951,0.905360215576366
