# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.101709834299982,0.972606545779854
0.560518926009536,0.401971214916557
0.682443218305707,0.592339400202036
NA,0.103366848547012
0.356286863097921,NA
0.997119984123856,NA
0.565591275924817,0.90061865048483
0.816411217907444,0.978470876347274
0.715383273782209,0.219610329018906
0.622346740914509,NA
0.0739818613510579,0.688657718477771
NA,0.0414898365270346
0.0232200364116579,0.0841678245924413
0.606851455755532,0.231495746411383
0.859647474950179,0.00936440518125892
NA,0.353797267423943
NA,0.119262346299365
0.989570342004299,0.985926161287352
0.491986372275278,0.867436987813562
NA,0.267696213442832
0.216163405682892,0.297225704183802
0.471493089804426,NA
0.52368117775768,NA
