# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.013963496312499,0.240881062345579
0.342474046861753,0.667142232647166
0.84936540084891,0.292034941492602
0.525806294986978,NA
0.73848759313114,0.83414237992838
NA,0.669081061612815
0.0431899658869952,0.165648211259395
0.500841954257339,0.196729031857103
0.12867136974819,0.415039405925199
0.290521876187995,0.398936262587085
0.555994420079514,0.404905135976151
0.848361000418663,0.255475721089169
0.153809250565246,0.142245886148885
0.348672701511532,0.808984495000914
0.112596534891054,0.569783295271918
0.343423358164728,0.942184065934271
0.546451284782961,NA
0.843908106908202,0.344289084430784
0.413856629282236,0.658460958162323
0.175873240455985,0.425662045832723
0.0427399424370378,NA
0.00812807260081172,0.0284910479094833
NA,0.995125740999356
0.98185957595706,NA
0.653251537820324,0.501448862953112
NA,0.475282850908116
0.807675844524056,0.624930649995804
0.414727181429043,0.848856174619868
0.590322395786643,0.563703823834658
0.520640057278797,0.633445556275547
NA,0.581255143741146
0.60446684807539,0.256939569720998
0.734317768132314,0.0382856312207878
