# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
0.0410832620691508,0.0687969711143523
0.623779006535187,0.1991475247778
0.64114911807701,0.784127036342397
0.387588991550729,NA
0.478771269088611,0.895712759811431
0.606316802790388,0.137129290029407
NA,0.352285664761439
0.0170201035216451,0.737520350143313
NA,0.98805418680422
0.669609582982957,0.351869140285999
0.305211353115737,0.514319716254249
0.694615721236914,0.279018152970821
0.6900470177643,0.114278197987005
0.0240992573089898,0.968342558015138
0.318846811074764,NA
0.885021835798398,0.923202940961346
0.80720568401739,0.440480677643791
NA,0.791473743505776
0.370174079202116,0.849099394865334
0.0538162363227457,0.139725793153048
0.976692132651806,0.157037273747846
0.0563782113604248,0.696349214762449
0.581035241018981,0.409280649153516
0.331708842422813,NA
0.991891269572079,0.4082542269025
0.59864689130336,0.445724535966292
0.210053843213245,0.303060301346704
0.786284475820139,0.483413203852251
