# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:44
# LEB
# ------------------------

"var_x","var_y"
0.418423432856798,0.649471048265696
0.397636998910457,0.882101481314749
0.4718695175834,NA
0.402602143818513,0.931675293715671
0.702255279989913,0.382065846351907
0.0651321834884584,0.729059504112229
0.871020569000393,0.0865967576391995
0.663697251584381,0.99342284956947
0.703236901201308,0.122139188461006
0.213845223421231,0.385818537091836
0.645792025607079,0.801094995578751
0.85992722818628,0.86176668968983
0.809964039828628,0.833763858303428
NA,0.975771947298199
0.94104726635851,NA
NA,0.407431727042422
0.749155395664275,0.804425430484116
0.268618818605319,0.0531961056403816
0.931507576955482,0.494533781893551
NA,0.297428027261049
0.308606350561604,NA
NA,0.0926556603517383
0.759234024211764,0.628858878044412
0.394601635634899,0.533733878750354
0.725641394499689,0.321946598123759
0.582569558639079,0.770272636087611
0.321356913307682,NA
0.948113118065521,0.3670689673163
