# Simulated random data file for batch processing
# timestamp: 2022-04-06 14:56:45
# LEB
# ------------------------

"var_x","var_y"
NA,NA
NA,0.0811952028889209
0.207064571557567,NA
0.866073911776766,0.221838698256761
0.382359739392996,NA
NA,0.23926191451028
0.508405231172219,0.717837847070768
NA,0.612957049161196
NA,NA
0.719083025818691,0.310391582082957
0.532115498324856,0.961772271431983
0.569707905407995,0.807285444810987
0.00335139827802777,0.245104578323662
0.0511509261559695,NA
0.385970688890666,0.340974211227149
